STUDENT_ID	LAST_NAME	FIRST_NAME	GPA	ACT	GENDER	LEGACY	RESIDENCY	COLLEGE	ETHNICITY	MAJOR	COUNTY_NAME	STATE_ORIGIN	FI_1	FI_2	FI_3	FI_4	FG	HOUSING	FA
902417862	XXXXXXX	XXXXXXX	3.58	20	F	O	R	HS	W	NFNS	"Cleburne,AL"	AL	Y	N	N	N	N	Y	N
902417751	XXXXXXX	XXXXXXX	3.5	20	M	O	N	SM	W	CHEM	"Gwinnett,GA"	GA	N	N	N	N	N	Y	Y
902417649	XXXXXXX	XXXXXXX	3.54	19	F	NULL	N	BU	W	PREB	"Forsyth,GA"	GA	N	N	Y	N	N	Y	Y
902417642	XXXXXXX	XXXXXXX	3.71	21	M	O	N	EN	W	PN	"Miami-Dade,FL"	FL	Y	N	N	N	N	Y	N
902417637	XXXXXXX	XXXXXXX	3.5	22	F	NULL	N	HS	W	INDX	"JeffDavis,GA"	GA	Y	N	N	N	N	Y	N
902417487	XXXXXXX	XXXXXXX	3.65	24	M	NULL	N	SM	W	UNSM	"Cumberland,ME"	ME	N	Y	N	N	N	Y	Y
902417356	XXXXXXX	XXXXXXX	3.58	24	M	NULL	N	LA	W	HIST	"Gwinnett,GA"	GA	Y	N	N	N	N	Y	Y
902417069	XXXXXXX	XXXXXXX	3.7	24	F	NULL	N	SM	W	MARB	"Duval,FL"	FL	Y	N	N	N	N	Y	Y
902417026	XXXXXXX	XXXXXXX	4.33	23	F	NULL	N	SM	W	UNSM	"Lowndes,GA"	GA	N	N	N	N	N	Y	N
902416940	XXXXXXX	XXXXXXX	3.7	21	F	NULL	R	EN	W	PCPS	"Lee,AL"	AL	N	N	N	N	N	N	N
902416814	XXXXXXX	XXXXXXX	3.94	23	M	P	N	AG	W	ANPV	"Guilford,NC"	NC	Y	N	N	N	N	Y	N
902416704	XXXXXXX	XXXXXXX	3.82	24	M	NULL	R	EN	W	PCE	"Walker,AL"	AL	N	N	N	N	N	Y	Y
902416694	XXXXXXX	XXXXXXX	3.56	21	F	NULL	R	SM	W	UNSM	"Mobile,AL"	AL	N	Y	N	N	N	Y	Y
902416663	XXXXXXX	XXXXXXX	3.52	22	F	NULL	N	BU	W	PREB	"Cobb,GA"	GA	N	N	N	N	N	Y	Y
902416462	XXXXXXX	XXXXXXX	3.69	21	F	NULL	N	EN	W	PCHE	"Paulding,GA"	GA	Y	N	N	N	N	Y	Y
902416408	XXXXXXX	XXXXXXX	3.86	22	F	NULL	R	SM	W	UNSM		AL	N	Y	N	N	N	Y	Y
902416389	XXXXXXX	XXXXXXX	3.96	23	F	NULL	R	LA	W	FLSP	"Mobile,AL"	AL	Y	N	N	N	N	Y	Y
902416378	XXXXXXX	XXXXXXX	4.22	24	M	NULL	R	SM	W	UNSM	"Mobile,AL"	AL	N	N	Y	N	N	Y	Y
902416247	XXXXXXX	XXXXXXX	3.55	22	F	O	R	BU	W	PREB	"Mobile,AL"	AL	Y	N	N	N	N	Y	Y
902416165	XXXXXXX	XXXXXXX	3.77	19	F	NULL	N	SM	W	UNSM	"Cherokee,GA"	GA	N	N	N	N	N	N	N
902416076	XXXXXXX	XXXXXXX	3.92	16	M	NULL	R	ED	B	CMAB	"Escambia,AL"	AL	N	N	N	Y	Y	Y	Y
902416070	XXXXXXX	XXXXXXX	3.68	22	M	NULL	R	EN	W	PBSE		AL	N	N	Y	N	Y	Y	Y
902416050	XXXXXXX	XXXXXXX	3.73	22	F	NULL	N	BU	W	PREB	"Tift,GA"	GA	N	N	N	N	N	Y	N
902416000	XXXXXXX	XXXXXXX	3.63	20	F	NULL	N	BU	W	PREB	"Beaufort,SC"	SC	Y	N	N	N	Y	Y	Y
902415880	XXXXXXX	XXXXXXX	3.9	20	F	NULL	N	NU	W	PNUR	"Jackson,MI"	MI	N	N	N	N	N	Y	Y
902415867	XXXXXXX	XXXXXXX	3.57	23	F	NULL	R	SM	W	UNSM	"Jefferson,AL"	AL	N	N	N	N	N	Y	Y
902415789	XXXXXXX	XXXXXXX	4.19	18	F	NULL	N	LA	W	COMM	"Hillsborough,FL"	FL	N	N	N	N	N	Y	Y
902415779	XXXXXXX	XXXXXXX	3.62	21	F	NULL	N	SM	W	UNSM	"Williamson,TN"	TN	N	N	Y	N	N	Y	N
902415712	XXXXXXX	XXXXXXX	3.79	21	F	NULL	N	NU	W	PNUR	"Bibb,GA"	GA	N	N	N	N	N	Y	N
902415570	XXXXXXX	XXXXXXX	3.52	19	F	O	N	LA	W	PPSY	"Orange,FL"	FL	Y	N	N	N	N	Y	N
902415569	XXXXXXX	XXXXXXX	3.6	20	F	NULL	N	SM	W	UNSM	"Montgomery,TX"	TX	N	N	Y	N	N	Y	Y
902415522	XXXXXXX	XXXXXXX	4.26	19	M	NULL	N	SM	W	UNSM	"Troup,GA"	GA	N	N	Y	N	N	Y	Y
902415459	XXXXXXX	XXXXXXX	3.64	21	F	NULL	N	ED	W	HEPB	"Hillsborough,FL"	FL	N	N	Y	N	N	Y	Y
902415443	XXXXXXX	XXXXXXX	3.63	21	F	NULL	N	HS	W	HRMT	"Fulton,GA"	GA	Y	N	N	N	N	Y	N
902415432	XXXXXXX	XXXXXXX	3.86	18	F	NULL	N	ED	W	GCEC	"Carroll,GA"	GA	Y	N	N	N	N	Y	N
902415369	XXXXXXX	XXXXXXX	3.53	20	F	NULL	N	SM	W	MARB	"Kern,CA"	CA	N	N	N	N	Y	Y	Y
902415328	XXXXXXX	XXXXXXX	3.79	21	M	NULL	N	HS	W	APDP	"Shelby,TN"	TN	N	N	N	N	N	N	Y
902415218	XXXXXXX	XXXXXXX	4.03	24	M	NULL	R	BU	W	PREB	"Colbert,AL"	AL	N	N	Y	N	N	Y	Y
902415060	XXXXXXX	XXXXXXX	3.94	20	F	NULL	N	ED	W	RSEB	"Washoe,NV"	NV	Y	N	N	N	N	Y	Y
902415020	XXXXXXX	XXXXXXX	3.76	21	F	NULL	N	LA	W	JRNL	"Broward,FL"	FL	Y	N	N	N	N	Y	N
902415009	XXXXXXX	XXXXXXX	3.69	22	M	O	R	EN	W	PME	"Montgomery,AL"	AL	N	N	Y	N	N	N	N
902414918	XXXXXXX	XXXXXXX	3.6	20	M	NULL	N	FW	W	PFOR	"Greenville,SC"	SC	Y	N	N	N	N	Y	N
902414916	XXXXXXX	XXXXXXX	3.6	21	F	NULL	N	LA	X	PUBR	"Abbeville,SC"	SC	N	N	N	Y	N	Y	Y
902414761	XXXXXXX	XXXXXXX	3.54	20	M	NULL	N	BU	W	PREB	"Gwinnett,GA"	GA	N	N	N	Y	N	Y	Y
902414350	XXXXXXX	XXXXXXX	3.66	22	F	NULL	N	LA	W	PUBR	"Cobb,GA"	GA	N	N	Y	N	N	Y	Y
902414326	XXXXXXX	XXXXXXX	3.74	21	M	NULL	R	SM	W	AMTH	"Lauderdale,AL"	AL	N	Y	N	N	N	N	Y
902414290	XXXXXXX	XXXXXXX	3.91	20	F	NULL	N	LA	W	JRNL	"Forsyth,GA"	GA	Y	N	N	N	N	N	Y
902414131	XXXXXXX	XXXXXXX	3.67	23	M	NULL	N	LA	W	PPSY	"Montgomery,MD"	MD	Y	N	N	N	N	N	Y
902414113	XXXXXXX	XXXXXXX	3.68	20	F	NULL	N	AG	W	ANPV	"Polk,GA"	GA	N	Y	N	N	Y	Y	Y
902414009	XXXXXXX	XXXXXXX	3.53	21	M	NULL	R	EN	W	PENS	"Jefferson,AL"	AL	N	N	Y	N	N	Y	Y
902413876	XXXXXXX	XXXXXXX	3.81	21	F	NULL	N	LA	W	PUBA	"PalmBeach,FL"	FL	N	N	N	N	N	Y	N
902413875	XXXXXXX	XXXXXXX	3.7	20	F	NULL	N	HS	W	APDP	"Cobb,GA"	GA	Y	N	N	N	N	Y	Y
902413828	XXXXXXX	XXXXXXX	3.77	22	F	NULL	N	SM	W	UNSM	"Fulton,GA"	GA	Y	N	N	N	N	Y	N
902413630	XXXXXXX	XXXXXXX	3.69	21	M	NULL	N	AG	W	POPR	"Brevard,FL"	FL	N	N	N	Y	N	Y	Y
902413578	XXXXXXX	XXXXXXX	3.55	21	M	NULL	N	EN	W	PECE	"Lexington,SC"	SC	Y	N	N	N	N	Y	Y
902413353	XXXXXXX	XXXXXXX	3.61	21	F	O	N	ED	W	GCEC	"Hillsborough,FL"	NULL	Y	N	N	N	N	Y	N
902413155	XXXXXXX	XXXXXXX	3.85	20	F	NULL	R	NU	W	PNUR	"Mobile,AL"	AL	Y	N	N	N	Y	N	Y
902413117	XXXXXXX	XXXXXXX	3.56	23	M	NULL	N	BU	W	PREB	"Madison,TN"	TN	N	Y	N	N	N	Y	N
902413094	XXXXXXX	XXXXXXX	3.83	21	F	NULL	R	SM	W	UNSM	"Walker,AL"	AL	Y	N	N	N	N	N	N
902412859	XXXXXXX	XXXXXXX	4	16	F	NULL	N	AG	H	ANPV	"Ponce,PR"	PR	N	N	Y	N	N	Y	Y
902412844	XXXXXXX	XXXXXXX	3.69	23	F	NULL	N	SM	W	UNSM	"Washington,GA"	GA	Y	N	N	N	N	Y	Y
902412767	XXXXXXX	XXXXXXX	4	19	F	NULL	R	SM	B	UNSM	"Talladega,AL"	AL	N	N	N	Y	Y	N	Y
902412587	XXXXXXX	XXXXXXX	3.6	20	F	NULL	N	SM	W	MICB	"Tarrant,TX"	TX	Y	N	N	N	N	Y	N
902412565	XXXXXXX	XXXXXXX	3.68	20	F	NULL	R	ED	W	CEGB	"Madison,AL"	AL	N	Y	N	N	Y	N	Y
902412496	XXXXXXX	XXXXXXX	3.56	21	F	NULL	R	BU	W	PREB	"Mobile,AL"	AL	N	N	N	N	N	Y	N
902412097	XXXXXXX	XXXXXXX	3.6	20	M	NULL	N	SM	W	UNSM	"Thomas,GA"	GA	Y	N	N	N	N	Y	Y
902411993	XXXXXXX	XXXXXXX	3.5	17	F	NULL	N	SM	B	UNSM	"Cobb,GA"	GA	N	N	N	N	Y	Y	Y
902411769	XXXXXXX	XXXXXXX	3.57	21	M	O	R	BU	W	PREB	"Shelby,AL"	AL	Y	N	N	N	N	N	N
902411763	XXXXXXX	XXXXXXX	3.8	20	F	NULL	N	AG	W	ANEQ	"Rankin,MS"	MS	N	N	N	N	N	Y	N
902411608	XXXXXXX	XXXXXXX	3.6	21	F	NULL	N	SM	W	UNSM	"Polk,GA"	GA	Y	N	N	N	N	Y	Y
902411401	XXXXXXX	XXXXXXX	3.81	19	F	NULL	N	AG	B	ANPV	"Orleans,LA"	LA	N	N	N	Y	N	Y	Y
902411259	XXXXXXX	XXXXXXX	3.72	20	F	NULL	N	LA	X	ARTF	"Dekalb,GA"	GA	Y	N	N	N	N	Y	Y
902410821	XXXXXXX	XXXXXXX	3.84	19	F	NULL	N	HS	W	NFNS	"Fulton,GA"	GA	N	N	Y	N	N	Y	Y
902410681	XXXXXXX	XXXXXXX	4.12	18	F	NULL	R	LA	O	ATLA	"Jefferson,AL"	AL	N	N	Y	N	Y	Y	Y
902410623	XXXXXXX	XXXXXXX	3.9	21	F	NULL	N	BU	W	PREB	"Montgomery,MD"	MD	N	N	Y	N	N	Y	Y
902410341	XXXXXXX	XXXXXXX	3.55	21	F	O	N	BU	W	PREB	"Fulton,GA"	GA	N	N	N	N	N	Y	N
902410001	XXXXXXX	XXXXXXX	3.55	21	F	NULL	N	BU	W	PREB	"FortBend,TX"	TX	Y	N	N	N	N	Y	N
902409760	XXXXXXX	XXXXXXX	4.08	17	F	NULL	N	FW	W	WLDB	"Okaloosa,FL"	FL	Y	N	N	N	Y	Y	Y
902409531	XXXXXXX	XXXXXXX	3.57	23	M	NULL	N	BU	W	PREB	"Rutherford,TN"	TN	Y	N	N	N	N	Y	Y
902409166	XXXXXXX	XXXXXXX	3.66	24	M	NULL	N	AG	W	ANPV	"Fayette,GA"	GA	N	N	Y	N	N	Y	Y
902409110	XXXXXXX	XXXXXXX	3.75	24	F	O	N	LA	W	RTVF	"Gwinnett,GA"	GA	N	Y	N	N	N	Y	Y
902408648	XXXXXXX	XXXXXXX	4.12	17	F	NULL	N	HS	W	UNHS	"Kenosha,WI"	WI	Y	N	N	N	Y	Y	Y
902408570	XXXXXXX	XXXXXXX	3.85	22	F	NULL	N	AG	W	ANEQ	"Tangipahoa,LA"	LA	Y	N	N	N	N	Y	N
902408499	XXXXXXX	XXXXXXX	3.82	24	M	NULL	N	SM	W	UNSM	"Richmond,GA"	GA	Y	N	N	N	Y	Y	Y
902408251	XXXXXXX	XXXXXXX	3.93	20	F	NULL	R	NU	B	PNUR	"Franklin,AL"	AL	N	N	N	Y	Y	Y	Y
902407914	XXXXXXX	XXXXXXX	3.93	18	F	NULL	R	SM	B	UNSM	"Mobile,AL"	AL	Y	N	N	N	N	Y	Y
902407783	XXXXXXX	XXXXXXX	3.75	21	M	O	R	EN	W	PME	"Autauga,AL"	AL	N	Y	N	N	N	Y	Y
902407654	XXXXXXX	XXXXXXX	3.79	20	M	NULL	R	EN	W	PSWE		AL	N	Y	N	N	N	Y	Y
902407558	XXXXXXX	XXXXXXX	4	22	M	O	R	EN	W	PEE	"Marshall,AL"	AL	N	N	Y	N	N	N	Y
902407404	XXXXXXX	XXXXXXX	3.75	24	M	NULL	R	SM	W	UNSM	"Jackson,AL"	AL	N	N	Y	N	N	Y	N
902407383	XXXXXXX	XXXXXXX	3.54	20	M	NULL	R	LA	W	JRNL		AL	N	Y	N	N	Y	N	Y
902407332	XXXXXXX	XXXXXXX	3.57	23	F	NULL	N	BU	W	PREB	"Howard,MD"	MD	N	Y	N	N	N	Y	Y
902407178	XXXXXXX	XXXXXXX	3.81	24	F	NULL	R	HS	B	UNHS	"Mobile,AL"	AL	N	N	N	Y	Y	Y	Y
902407172	XXXXXXX	XXXXXXX	3.78	20	F	NULL	R	HS	W	APDP	"Jefferson,AL"	AL	N	Y	N	N	N	N	Y
902407052	XXXXXXX	XXXXXXX	3.5	20	F	NULL	R	ED	W	UNED	"Mobile,AL"	AL	N	Y	N	N	Y	N	N
902406579	XXXXXXX	XXXXXXX	3.77	20	M	O	R	BU	W	PREB	"Madison,AL"	AL	Y	N	N	N	N	Y	Y
902406327	XXXXXXX	XXXXXXX	3.7	21	F	NULL	N	ED	W	RSEB	"Cobb,GA"	GA	Y	N	N	N	N	Y	N
902406111	XXXXXXX	XXXXXXX	3.64	20	F	O	N	LA	W	FLFR	"WilliamsburgCity,VA"	VA	Y	N	N	N	N	Y	N
902405950	XXXXXXX	XXXXXXX	3.67	21	M	NULL	R	AR	W	PARC	"Madison,AL"	AL	Y	N	N	N	N	Y	Y
902405944	XXXXXXX	XXXXXXX	3.77	20	F	NULL	R	ED	W	GCEC	"Lee,AL"	AL	N	N	N	Y	N	NULL	NULL
902405888	XXXXXXX	XXXXXXX	3.57	20	F	O	N	LA	W	POLI	"Southampton,VA"	VA	Y	N	N	N	N	Y	N
902405871	XXXXXXX	XXXXXXX	4.08	19	M	NULL	R	EN	B	PAE	"Russell,AL"	AL	N	N	N	Y	N	N	Y
902405759	XXXXXXX	XXXXXXX	3.86	23	F	O	N	LA	W	COMM	"Cobb,GA"	GA	Y	N	N	N	N	Y	Y
902405627	XXXXXXX	XXXXXXX	3.66	23	M	NULL	N	LA	B	UNLA	"Dekalb,GA"	GA	N	N	Y	N	N	Y	Y
902405074	XXXXXXX	XXXXXXX	3.56	22	F	NULL	R	SM	W	UNSM	"Tallapoosa,AL"	AL	N	N	Y	N	Y	Y	N
902404807	XXXXXXX	XXXXXXX	3.91	20	F	NULL	R	LA	W	PPSY	"Lauderdale,AL"	AL	N	N	Y	N	N	Y	Y
902404630	XXXXXXX	XXXXXXX	3.69	20	F	NULL	R	BU	W	PREB	"Butler,AL"	AL	N	N	N	Y	Y	N	Y
902404410	XXXXXXX	XXXXXXX	3.5	20	M	NULL	R	EN	B	PCPS	"Chilton,AL"	AL	N	N	N	Y	Y	Y	Y
902404248	XXXXXXX	XXXXXXX	4.13	24	F	O	R	SM	B	UNSM	"Mobile,AL"	AL	Y	N	N	N	N	Y	Y
902404173	XXXXXXX	XXXXXXX	3.83	22	F	NULL	N	SM	W	UNSM		GA	N	N	N	N	N	Y	Y
902404158	XXXXXXX	XXXXXXX	3.95	18	M	NULL	R	LA	B	PPSY	"Jefferson,AL"	AL	N	N	N	Y	N	N	Y
902403997	XXXXXXX	XXXXXXX	3.63	21	F	NULL	R	NU	W	PNUR	"SaintClair,AL"	AL	N	N	N	N	Y	Y	Y
902403954	XXXXXXX	XXXXXXX	3.76	21	M	NULL	R	EN	W	PCHE	"Lauderdale,AL"	AL	N	N	N	N	N	Y	Y
902403953	XXXXXXX	XXXXXXX	3.8	18	F	NULL	N	SM	W	UNSM		TN	N	N	Y	N	N	N	Y
902403768	XXXXXXX	XXXXXXX	3.9	19	F	NULL	R	BU	W	0	"Mobile,AL"	AL	Y	N	N	N	N	N	N
902403702	XXXXXXX	XXXXXXX	3.8	22	M	O	R	AR	W	PBSC	"Jefferson,AL"	AL	Y	N	N	N	N	N	N
902403626	XXXXXXX	XXXXXXX	3.5	21	M	O	R	AG	W	HRTB	"Houston,AL"	AL	N	N	Y	N	N	Y	Y
902403494	XXXXXXX	XXXXXXX	3.95	24	F	NULL	R	SM	W	UNSM	"DeKalb,AL"	AL	N	N	Y	N	N	N	Y
902403487	XXXXXXX	XXXXXXX	3.86	18	M	NULL	R	EN	W	PME	"Randolph,AL"	AL	N	N	Y	N	N	Y	Y
902403378	XXXXXXX	XXXXXXX	3.98	24	M	NULL	R	EN	W	PN	"Randolph,AL"	AL	N	N	Y	N	N	Y	N
902402873	XXXXXXX	XXXXXXX	3.69	24	F	NULL	N	ED	W	GCEE	"Dekalb,GA"	GA	N	Y	N	N	N	N	Y
902402839	XXXXXXX	XXXXXXX	3.57	21	M	NULL	N	LA	W	COMM	"Beaufort,SC"	SC	Y	N	N	N	N	Y	Y
902402571	XXXXXXX	XXXXXXX	3.66	21	F	NULL	R	BU	W	PREB	"Madison,AL"	AL	Y	N	N	N	N	N	N
902402478	XXXXXXX	XXXXXXX	3.52	20	M	NULL	N	BU	W	PREB	"Fulton,GA"	GA	N	Y	N	N	N	Y	Y
902402449	XXXXXXX	XXXXXXX	3.6	20	F	NULL	R	EN	W	PN	"Mobile,AL"	AL	Y	N	N	N	Y	Y	N
902402171	XXXXXXX	XXXXXXX	3.97	22	M	O	N	BU	W	PREB	"Tarrant,TX"	TX	N	N	N	Y	N	Y	Y
902402107	XXXXXXX	XXXXXXX	3.5	23	F	NULL	N	LA	W	FLSP	"Harris,TX"	TX	Y	N	N	N	N	Y	N
902402097	XXXXXXX	XXXXXXX	3.61	21	M	NULL	N	AR	W	PARC	"Whitfield,GA"	GA	Y	N	N	N	N	Y	Y
902402043	XXXXXXX	XXXXXXX	3.5	21	M	O	R	LA	W	PATG	"Shelby,AL"	AL	N	N	N	Y	N	Y	Y
902402020	XXXXXXX	XXXXXXX	3.52	23	F	NULL	N	BU	W	PREB	"Cobb,GA"	GA	N	N	N	N	N	NULL	NULL
902401954	XXXXXXX	XXXXXXX	3.82	21	F	NULL	N	AG	W	AGEC	"Albemarle,VA"	VA	N	N	Y	N	N	Y	Y
902401831	XXXXXXX	XXXXXXX	4	18	M	P	N	EN	W	PN	"Pike,GA"	GA	Y	N	N	N	Y	Y	Y
902401814	XXXXXXX	XXXXXXX	3.57	18	M	O	N	EN	B	PCPS	"Muscogee,GA"	GA	N	Y	N	N	Y	Y	Y
902401634	XXXXXXX	XXXXXXX	3.59	22	F	NULL	N	LA	W	ARTF	"Cobb,GA"	GA	N	N	N	N	N	Y	N
902401515	XXXXXXX	XXXXXXX	4.38	24	F	NULL	N	AR	W	PARC	"Cobb,GA"	GA	Y	N	N	N	N	Y	Y
902401356	XXXXXXX	XXXXXXX	4.18	18	F	O	N	LA	W	UNLA	"Oconee,SC"	SC	N	N	Y	N	N	Y	N
902401296	XXXXXXX	XXXXXXX	4	23	F	NULL	N	SM	B	UNSM	"Douglas,GA"	GA	N	N	N	N	N	Y	Y
902401161	XXXXXXX	XXXXXXX	3.55	23	F	P	N	LA	W	RTVF	"Cobb,GA"	GA	Y	N	N	N	N	Y	Y
902401098	XXXXXXX	XXXXXXX	3.87	21	F	NULL	N	LA	W	MULA	"Charleston,SC"	SC	Y	N	N	N	N	Y	N
902400737	XXXXXXX	XXXXXXX	4.65	20	M	NULL	N	SM	B	UNSM	"Cook,IL"	IL	N	N	N	N	Y	Y	Y
902400660	XXXXXXX	XXXXXXX	3.86	19	F	NULL	R	LA	B	PATG	"Lowndes,AL"	AL	N	N	N	Y	N	Y	Y
902399514	XXXXXXX	XXXXXXX	3.71	20	F	O	N	LA	W	UNLA	"Davidson,TN"	TN	N	N	Y	N	N	Y	Y
902399459	XXXXXXX	XXXXXXX	3.64	21	F	NULL	R	BU	W	PREB		AL	Y	N	N	N	N	N	N
902399390	XXXXXXX	XXXXXXX	3.65	20	F	NULL	N	HS	W	HRMT	"SanDiego,CA"	CA	Y	N	N	N	Y	Y	Y
902399339	XXXXXXX	XXXXXXX	3.78	20	F	O	N	SM	W	UNSM	"Forsyth,GA"	GA	N	Y	N	N	N	Y	Y
902399322	XXXXXXX	XXXXXXX	3.69	21	F	NULL	R	SM	W	MEDT	"Jefferson,AL"	AL	N	N	N	N	Y	Y	N
902399191	XXXXXXX	XXXXXXX	3.54	18	F	NULL	R	SM	B	UNSM	"Jefferson,AL"	AL	N	N	N	N	Y	Y	Y
902399032	XXXXXXX	XXXXXXX	3.93	23	F	O	R	ED	W	CSTB	"Marshall,AL"	AL	N	N	Y	N	Y	N	Y
902398878	XXXXXXX	XXXXXXX	3.76	23	M	NULL	N	FW	W	PFOR	"Benton,AR"	AR	Y	N	N	N	N	Y	N
